product_id,name,category,price,stock,rating
4262,Make Certainly,Sports,99.09,753,1.01
4263,Evidence Too,Electronics,80.2,99,3.18
4264,Themselves Senior,Books,28.86,596,3.99
4265,Skill Environmental,Home,111.86,112,4.92
4266,Fine How,Books,48.59,46,3.01
4267,Recently Never,Sports,135.43,780,1.75
4268,Money Trouble,Electronics,232.56,109,2.7
4269,Animal Table,Sports,27.76,712,4.14
4270,Customer Receive,Sports,218.78,643,1.27
4271,Wonder Peace,Clothing,56.51,960,3.48
4272,Pay Enough,Clothing,21.38,700,2.46
4273,Treatment Suddenly,Electronics,331.78,830,3.97
4274,Crime Tonight,Books,42.74,972,2.55
4275,Charge Us,Clothing,27.69,80,1.18
4276,Adult Throw,Home,246.51,572,3.45
4277,Down Policy,Sports,210.8,696,3.79
4278,Should Activity,Sports,36.42,590,1.2
4279,Idea Quickly,Books,47.21,29,1.56
4280,Discussion Pick,Sports,230.02,414,1.95
4281,Success Up,Electronics,230.25,162,2.77
4282,Room Your,Books,18.46,658,1.22
4283,Rule Soldier,Sports,115.35,606,4.21
4284,Full Who,Sports,23.98,15,4.1
4285,Guy Would,Books,9.98,692,4.76
4286,Yet Particular,Electronics,344.11,158,3.06
4287,Health Stop,Books,49.16,694,2.56
4288,Help No,Electronics,420.45,41,1.45
4289,Begin Without,Clothing,146.33,951,3.29
4290,Score Serious,Electronics,87.19,822,2.64
4291,Bed Many,Electronics,94.47,312,1.34
4292,Blood Establish,Books,15.34,731,3.77
4293,Tough Record,Sports,28.9,965,1.92
4294,How Beyond,Clothing,106.96,325,3.16
4295,Discover Simply,Sports,127.63,107,2.62
4296,Keep Suddenly,Clothing,70.61,276,1.25
4297,News Situation,Clothing,50.04,523,3.44
4298,Stop Popular,Home,33.26,478,4.24
4299,Style Fight,Home,73.05,812,2.53
4300,Thing On,Books,44.03,108,2.09
4301,Produce Along,Electronics,341.4,989,1.44
4302,Race Light,Electronics,284.72,250,4.47
4303,Keep Current,Clothing,33.52,511,4.05
4304,Gun Mind,Books,30.45,922,1.01
4305,Well Address,Sports,144.02,451,1.91
4306,Executive Truth,Electronics,493.55,455,3.72
4307,Owner Practice,Sports,176.85,704,4.04
4308,Economy Boy,Books,43.12,241,4.77
4309,Free Industry,Electronics,129.46,216,2.85
4310,Economic Conference,Books,17.4,849,3.15
4311,Claim Campaign,Sports,138.69,709,4.67
4312,Professor Third,Home,127.45,765,2.8
4313,Note True,Clothing,141.65,18,4.92
4314,Must Language,Home,24.93,861,2.51
4315,Drug Cause,Home,88.71,957,1.69
4316,Return Fish,Books,32.97,929,1.97
4317,Song A,Electronics,343.41,978,1.82
4318,Production Central,Sports,60.48,109,3.8
4319,Hair Determine,Sports,198.78,801,1.81
4320,System Tax,Electronics,51.39,299,4.94
4321,West People,Books,20.21,833,2.45
4322,Involve Rate,Books,13.12,680,3.27
4323,Wide Short,Books,18.82,353,2.96
4324,Finally Draw,Home,28.63,283,4.27
4325,No Arrive,Sports,64.58,669,3.26
4326,Position College,Sports,33.17,399,2.41
4327,Rate Bed,Home,113.27,758,1.6
4328,Scientist Focus,Clothing,141.65,553,3.05
4329,Should Pretty,Electronics,203.95,536,4.13
4330,Gas Mean,Sports,28.79,255,1.11
4331,Project Face,Home,171.86,572,2.16
4332,Century Ten,Electronics,76.94,775,2.83
4333,Clear Read,Home,249.82,235,3.78
4334,Job Fight,Home,294.57,840,4.39
4335,The Partner,Sports,37.06,282,3.58
4336,Under Speech,Books,25.57,941,4.89
4337,Fire Maybe,Clothing,114.31,853,1.31
4338,Foot Finish,Electronics,446.16,154,1.48
4339,Cup Low,Clothing,80.02,964,2.42
4340,Agreement Form,Sports,28.13,760,3.92
4341,Stop Least,Books,22.41,226,4.03
4342,Money Age,Home,276.71,602,3.09
4343,Some Whatever,Books,30.42,268,4.68
4344,Interview Common,Electronics,286.16,415,2.46
4345,Author Modern,Sports,139.74,681,3.78
4346,Fly Participant,Sports,134.44,390,3.34
4347,Seek Author,Sports,159.54,375,4.23
4348,Him West,Clothing,149.3,105,3.21
4349,Fight What,Sports,169.22,282,3.82
4350,Network Get,Home,86.05,264,4.57
4351,Important Her,Clothing,122.68,326,4.44
4352,Value Work,Sports,58.56,715,3.23
4353,Close Enter,Home,265.32,156,1.86
4354,Exactly Task,Electronics,316.62,496,4.47
4355,Score Position,Clothing,87.72,280,2.1
4356,Continue Drug,Sports,121.38,669,2.44
4357,Member Then,Clothing,105.24,980,2.32
4358,Range Analysis,Books,43.48,876,4.09
4359,Season Eight,Clothing,105.23,655,4.35
4360,Ok This,Electronics,422.17,115,1.26
4361,Exactly Half,Electronics,102.19,18,4.02
4362,Congress Hundred,Clothing,136.85,833,1.13
4363,Identify Behind,Home,193.26,269,3.15
4364,World Strong,Electronics,165.09,952,2.53
4365,Record Hotel,Electronics,170.49,115,4.4
4366,Bar Feel,Clothing,113.68,610,2.42
4367,Suggest Economic,Home,261.19,641,2.96
4368,Rather Mrs,Sports,203.77,965,3.45
4369,Team Look,Home,281.16,385,3.93
4370,Six Company,Home,46.33,744,4.84
4371,One Turn,Books,8.32,2,1.33
4372,Ever Fall,Clothing,106.59,49,3.71
4373,Cell Evidence,Electronics,331.84,464,4.58
4374,Finish Compare,Books,35.99,12,1.01
4375,Service Push,Electronics,492.65,201,1.46
4376,Meeting Thousand,Sports,104.87,892,3.63
4377,Billion Structure,Home,164.28,702,4.06
4378,Simply Light,Sports,139.14,138,3.36
4379,Any Cost,Home,138.41,225,1.73
4380,Resource Degree,Books,46.18,952,2.86
4381,Few Court,Clothing,37.51,333,2.29
4382,Church Choose,Electronics,120.35,633,2.56
4383,Kid Court,Clothing,106.56,50,3.08
4384,Describe Lose,Electronics,80.14,954,3.03
4385,Yeah Reflect,Sports,64.5,769,1.46
4386,Edge Into,Books,25.81,262,3.2
4387,Wish Learn,Home,256.48,651,2.23
4388,Hundred War,Clothing,52.98,348,2.7
4389,Theory Movie,Sports,227.21,737,3.16
4390,Authority My,Electronics,498.66,265,3.96
4391,Pm Could,Electronics,178.78,536,3.75
4392,Real Movie,Books,11.28,685,3.42
4393,Subject However,Sports,64.6,761,2.53
4394,Degree Outside,Sports,141.12,205,4.19
4395,Today Source,Electronics,259.84,145,1.81
4396,Rest Quality,Electronics,204.91,926,1.12
4397,Break Sport,Sports,215.48,819,3.22
4398,Carry Back,Electronics,170.68,933,3.33
4399,Value Whom,Clothing,38.05,289,3.12
4400,Real Build,Clothing,142.02,474,3.82
4401,Hold Business,Clothing,70.03,771,1.29
4402,Wind Operation,Clothing,14.36,41,3.48
4403,Their Clear,Electronics,305.74,803,4.26
4404,Compare Social,Electronics,155.27,824,4.32
4405,Control Congress,Electronics,51.69,771,1.83
4406,Son Why,Clothing,25.62,273,2.75
4407,Deal Whatever,Sports,64.69,889,2.81
4408,Same Baby,Books,40.88,52,4.38
4409,Attorney Structure,Sports,248.57,477,3.49
4410,In Society,Books,18.19,182,4.31
4411,Answer Eye,Home,231.72,289,3.04
4412,Decade Plant,Home,215.22,525,1.77
4413,Oil Score,Electronics,420.95,53,3.61
4414,Throughout Want,Books,9.31,506,1.39
4415,Particular Child,Electronics,140.33,390,1.53
4416,Soon Raise,Electronics,235.01,935,1.75
4417,Dog Day,Electronics,303.34,319,1.9
4418,News Social,Home,131.81,343,1.23
4419,Reach Step,Sports,68.04,491,2.54
4420,Character Program,Books,16.18,653,2.37
4421,Season Specific,Home,55.43,447,4.01
4422,Item Eye,Electronics,215.14,907,4.6
4423,Support Campaign,Home,157.25,681,1.58
4424,Mr Treat,Home,73.91,351,1.17
4425,Others Walk,Home,123.1,128,3.1
4426,Night Successful,Sports,206.96,865,3.62
4427,Fish Nice,Home,200.81,250,4.55
4428,Seek Form,Home,57.78,460,3.31
4429,Bag Compare,Clothing,38.04,831,1.24
4430,Really Note,Books,27.09,595,2.05
4431,Model Site,Sports,125.45,216,1.38
4432,Important Let,Clothing,33.74,142,2.69
4433,Any Right,Home,109.34,979,3.49
4434,Dream Bring,Clothing,101.11,297,4.99
4435,Media Run,Books,36.05,865,1.77
4436,You Specific,Books,23.22,445,4.31
4437,Ground Account,Home,171.9,140,3.51
4438,Scientist On,Sports,170.03,481,2.69
4439,Discover Drop,Home,136.49,301,1.51
4440,Affect Identify,Home,115.15,27,3.12
4441,On Subject,Electronics,255.66,419,4.5
4442,High Set,Clothing,34.37,907,1.4
4443,Land Sort,Home,239.56,620,4.41
4444,Plan Newspaper,Clothing,106.7,66,4.88
4445,Rich Offer,Sports,37.87,785,4.33
4446,Interview Forget,Electronics,443.79,776,1.24
4447,Particularly Doctor,Home,81.17,939,2.28
4448,Six Identify,Books,16.43,926,2.94
4449,Hot Director,Home,163.61,937,4.97
4450,Fine Everything,Sports,193.93,161,4.96
4451,Issue Much,Clothing,115.0,305,2.34
4452,First Reach,Home,299.3,871,3.17
4453,Visit Give,Home,77.67,269,2.25
4454,Speech Turn,Sports,201.06,909,1.26
4455,Guy Hand,Electronics,457.65,460,2.73
4456,Gas Pick,Books,19.41,143,1.22
4457,State Dark,Electronics,183.27,626,1.21
4458,Quite Think,Home,224.08,621,2.37
4459,Society Resource,Sports,232.96,858,1.07
4460,Candidate National,Books,22.65,635,2.52
4461,Father Whatever,Electronics,290.21,828,4.85
4462,Well Fine,Home,243.6,290,3.25
4463,Work Reality,Books,42.28,837,3.1
4464,Low Local,Books,12.34,119,2.95
4465,Provide Agreement,Electronics,234.53,643,1.23
4466,East Pm,Home,229.65,846,3.65
4467,Despite Price,Electronics,175.7,77,3.84
4468,Newspaper Next,Electronics,493.15,602,2.58
4469,Upon Raise,Books,28.95,41,1.84
4470,When Star,Electronics,363.99,166,3.86
4471,Republican Focus,Sports,214.2,919,4.61
4472,Yet Yeah,Sports,127.29,508,2.91
4473,Husband Tonight,Electronics,294.5,668,3.38
4474,New Team,Books,12.47,885,2.58
4475,Bank Few,Electronics,452.65,661,2.61
4476,Matter Ahead,Clothing,55.82,120,2.45
4477,Attention Remain,Sports,197.93,794,4.93
4478,Second Cover,Home,99.35,603,2.56
4479,Expert Trade,Home,151.66,199,4.39
4480,Prepare Music,Home,227.91,617,1.03
4481,Once Minute,Clothing,124.88,564,4.83
4482,Nature Early,Sports,201.02,655,4.91
4483,Manager Red,Sports,168.84,811,2.54
4484,Everybody Girl,Electronics,183.93,339,3.08
4485,Around Ask,Electronics,150.45,494,2.52
4486,Develop Road,Sports,135.83,310,4.51
4487,School Develop,Home,194.49,622,1.86
4488,Agree According,Clothing,112.93,444,2.75
4489,Less Civil,Sports,74.82,562,4.38
4490,Character According,Sports,172.77,888,1.03
4491,Record Situation,Sports,17.61,430,2.93
4492,Guy Company,Sports,82.11,423,3.35
4493,Nature Floor,Clothing,70.22,520,1.36
4494,White Them,Electronics,332.96,944,4.02
4495,Financial Personal,Books,22.34,95,2.94
4496,Assume Evening,Sports,120.85,746,1.69
4497,Sell Program,Sports,221.17,871,2.98
4498,Conference Summer,Home,235.66,152,1.48
4499,Member Firm,Books,33.24,604,3.48
4500,Same Myself,Books,27.15,205,2.99
4501,Already Professional,Sports,218.42,230,4.93
4502,Sound Reduce,Electronics,433.62,986,4.25
4503,Population Realize,Home,94.61,66,2.6
4504,Must Style,Books,30.12,842,4.1
4505,Prove Amount,Sports,43.66,66,1.49
4506,Win Hot,Electronics,447.35,362,2.29
4507,Film Court,Home,226.99,358,3.37
4508,Score Trial,Books,44.04,402,2.62
4509,Individual Himself,Books,25.99,196,3.04
4510,Particularly Any,Clothing,30.33,367,2.15
4511,Focus Style,Electronics,446.37,613,3.41
4512,Tv Their,Books,48.38,73,3.44
4513,Mention Prevent,Clothing,51.43,992,3.03
4514,Avoid Quality,Electronics,195.82,703,1.63
4515,Weight Perform,Sports,32.56,170,1.96
4516,Interesting Personal,Sports,206.23,879,4.29
4517,Close Necessary,Home,261.38,674,3.97
4518,Science High,Sports,244.32,177,3.19
4519,Detail Indicate,Clothing,55.92,457,4.12
4520,True Seven,Electronics,351.13,332,4.74
4521,Less Day,Home,51.43,598,2.95
4522,Space Approach,Home,100.32,761,3.8
4523,Magazine Very,Clothing,101.92,117,4.16
4524,Lot What,Home,149.72,629,3.25
4525,Example Message,Electronics,263.64,685,3.72
4526,Ten Paper,Books,24.45,899,3.87
4527,Under Hundred,Clothing,60.94,165,2.31
4528,Fly Response,Books,34.36,597,2.21
4529,Various Ball,Electronics,231.42,86,4.34
4530,Laugh Eye,Electronics,326.23,920,4.79
4531,Before Reality,Sports,101.18,834,1.9
4532,History Local,Books,37.54,610,3.03
4533,Notice Bring,Clothing,132.15,902,4.33
4534,Conference Prepare,Sports,101.1,934,3.98
4535,Peace Nice,Home,83.57,409,3.36
4536,Another Four,Books,13.22,592,3.45
4537,Number Spend,Books,41.07,691,3.77
4538,Hundred Majority,Sports,131.28,156,1.38
4539,Gas Care,Home,46.88,557,2.72
4540,Surface Old,Books,43.88,734,3.42
4541,Environmental Ball,Electronics,113.41,862,1.58
4542,Statement They,Clothing,133.75,907,2.19
4543,Design Close,Electronics,119.54,255,1.02
4544,Pressure Information,Sports,75.94,502,3.18
4545,Think Doctor,Books,18.86,109,2.64
4546,Marriage Challenge,Books,49.55,574,3.09
4547,Congress Involve,Books,45.7,732,1.56
4548,Best On,Home,291.95,217,1.57
4549,Public Four,Home,30.48,887,4.58
4550,Home Produce,Home,142.58,443,3.13
4551,Fight From,Home,293.85,576,1.68
4552,Apply Democrat,Clothing,47.08,238,1.09
4553,System Allow,Home,259.64,977,3.11
4554,Maintain Role,Clothing,41.56,204,2.34
4555,Natural Decide,Sports,79.56,831,1.0
4556,Environment Deal,Clothing,127.49,209,1.14
4557,Popular Friend,Electronics,164.31,545,2.5
4558,Process Message,Electronics,461.77,310,1.48
4559,Exactly Garden,Home,276.39,948,1.45
4560,Your While,Electronics,436.21,103,2.49
4561,How Poor,Clothing,101.19,45,4.37
4562,Budget Hot,Books,37.98,671,1.09
4563,Consider Professional,Books,15.05,964,1.09
4564,Ever Child,Electronics,56.14,600,3.96
4565,Ever Stuff,Books,44.03,554,1.69
4566,Effect Speak,Sports,140.49,796,4.63
4567,Raise Role,Sports,94.66,835,4.94
4568,Weight Just,Books,20.49,761,3.54
4569,Town Military,Electronics,272.65,130,2.15
4570,Wear Suddenly,Clothing,85.76,874,2.2
4571,Cut Security,Clothing,57.51,66,4.88
4572,Hard Still,Books,39.36,709,4.59
4573,Ago Professional,Home,175.27,968,2.91
4574,Rate Career,Clothing,59.32,907,3.43
4575,Finally System,Home,293.05,967,3.44
4576,Allow Tonight,Clothing,88.21,638,1.75
4577,Sell Writer,Clothing,16.74,895,2.78
4578,Sure Nothing,Electronics,117.34,357,3.25
4579,A Structure,Home,161.74,491,1.36
4580,Standard Floor,Home,76.22,731,4.63
4581,Year Government,Home,151.96,908,1.46
4582,See Draw,Sports,17.04,255,3.7
4583,Month Visit,Electronics,402.78,787,1.8
4584,Before Against,Clothing,57.41,577,1.3
4585,Level Without,Sports,162.55,739,2.21
4586,Too Us,Books,23.95,99,1.12
4587,Race Professional,Sports,20.89,79,4.47
4588,Happen Collection,Electronics,308.16,96,1.2
4589,Debate Interesting,Electronics,401.3,871,4.23
4590,Defense Nice,Electronics,458.39,190,3.63
4591,Foot Site,Electronics,434.49,137,1.47
4592,Prevent Here,Clothing,133.66,556,4.34
4593,Court About,Clothing,20.53,887,1.58
4594,Through Energy,Clothing,148.69,54,1.67
4595,If Goal,Books,19.18,931,1.41
4596,Need Purpose,Home,245.07,742,2.02
4597,Social Reveal,Electronics,83.31,513,4.72
4598,Large Real,Electronics,406.21,713,2.45
4599,Million Agreement,Sports,31.87,613,4.73
4600,Information Value,Clothing,11.77,280,3.88
4601,South Than,Electronics,113.69,533,2.49
4602,Ball Maybe,Sports,226.93,512,2.22
4603,Sit Miss,Books,28.84,508,1.82
4604,Walk Design,Sports,190.29,982,2.53
4605,Debate Tend,Home,296.66,626,3.72
4606,Reduce Already,Books,48.55,292,3.88
4607,Today Product,Sports,90.33,447,3.66
4608,Huge Safe,Sports,172.34,700,2.16
4609,Thing Economy,Sports,116.05,546,3.01
4610,Condition Detail,Clothing,19.42,481,3.78
4611,Matter Agent,Home,36.75,739,3.86
4612,Probably Alone,Sports,214.94,799,2.08
4613,Fine Campaign,Home,182.02,48,2.96
4614,Character Available,Electronics,238.5,588,4.07
4615,Attention Different,Home,199.09,227,1.35
4616,Two General,Sports,129.06,624,3.5
4617,Property Develop,Home,295.55,643,1.05
4618,Though Base,Home,192.65,595,2.35
4619,Prevent Break,Clothing,23.05,864,3.84
4620,Family Hand,Electronics,464.8,399,3.3
4621,Mean Evidence,Electronics,243.76,880,3.81
4622,Later As,Clothing,106.82,271,2.97
4623,Apply Impact,Sports,191.05,34,2.55
4624,Realize Subject,Home,183.62,454,4.07
4625,Include Everyone,Electronics,471.75,252,3.55
4626,Method Friend,Books,23.74,142,3.03
4627,Bad Top,Home,298.6,144,4.94
4628,Available While,Sports,192.3,639,4.36
4629,Today Person,Sports,39.49,845,4.28
4630,Miss Letter,Sports,184.37,292,1.2
4631,Visit Whose,Home,164.61,340,4.25
4632,Leg Smile,Home,48.16,437,1.42
4633,Free Federal,Electronics,368.01,754,4.49
4634,Traditional Analysis,Electronics,335.46,343,2.96
4635,Painting Senior,Books,34.15,967,4.06
4636,Institution Deal,Sports,38.2,503,4.42
4637,Computer Man,Sports,112.22,203,3.48
4638,Ability Defense,Sports,181.63,980,3.13
4639,Behind So,Electronics,154.62,51,1.47
4640,Compare Activity,Home,223.25,779,3.07
4641,Whatever Raise,Books,26.34,184,1.62
4642,Across Own,Electronics,57.57,107,1.18
4643,Ready Pick,Home,232.45,142,4.8
4644,Impact Hope,Clothing,130.91,914,3.68
4645,Subject Century,Clothing,56.29,783,2.33
4646,Find His,Electronics,462.82,545,3.1
4647,Surface Throughout,Books,23.28,321,3.47
4648,Speech Pattern,Clothing,85.63,632,4.13
4649,Degree Deal,Clothing,63.17,962,2.12
4650,My Probably,Clothing,34.38,358,3.69
4651,Weight Condition,Sports,90.34,964,3.51
4652,Nearly World,Sports,19.85,278,1.2
4653,Human Risk,Sports,206.21,840,2.01
4654,Loss Low,Clothing,17.23,675,1.2
4655,Family Every,Sports,155.17,289,4.75
4656,Between Film,Clothing,125.53,238,1.69
4657,Movement Professional,Home,116.25,985,2.11
4658,Explain Seek,Books,23.86,354,4.03
4659,Level Today,Books,39.4,98,1.82
4660,Agreement Environment,Home,102.59,442,4.47
4661,Evening Position,Home,157.96,938,3.07
4662,Green Within,Books,38.78,190,1.35
4663,Key Above,Home,173.1,448,2.71
4664,Store Decade,Books,29.76,153,1.09
4665,Sign People,Electronics,375.72,751,2.37
4666,Green Fine,Electronics,310.03,778,2.97
4667,Within Authority,Books,40.62,264,3.67
4668,Day Southern,Clothing,95.68,599,1.51
4669,Behavior Ahead,Electronics,124.49,21,1.29
4670,Lose Garden,Electronics,376.91,550,4.89
4671,Guy Structure,Electronics,216.37,572,4.76
4672,Recent Arm,Clothing,130.92,902,4.68
4673,Meet None,Books,29.07,771,2.76
4674,Effort Heavy,Books,39.17,792,3.63
4675,All Range,Home,152.92,502,4.83
4676,My Training,Sports,89.75,430,1.05
4677,Stage Necessary,Clothing,55.73,960,1.29
4678,Voice Here,Electronics,490.73,536,3.83
4679,Reflect Hit,Sports,191.67,348,2.27
4680,Brother Raise,Books,47.9,237,1.35
4681,Happy Financial,Clothing,33.86,949,2.54
4682,Mention Least,Electronics,417.83,550,4.34
4683,His History,Books,38.86,804,3.72
4684,Religious Drive,Sports,168.44,715,4.64
4685,Part Important,Home,222.59,905,3.96
4686,Growth Mother,Home,153.28,927,3.56
4687,Purpose Car,Books,18.37,884,4.14
4688,Cell Play,Clothing,144.36,147,1.84
4689,Last Knowledge,Electronics,224.72,218,1.12
4690,Set Often,Sports,103.07,979,2.45
4691,Tonight Necessary,Home,34.53,325,4.06
4692,Present Interesting,Clothing,108.09,734,3.69
4693,Animal Listen,Sports,50.68,651,2.97
4694,Different Hold,Home,268.96,880,3.45
4695,Where Entire,Clothing,91.47,799,1.39
4696,Enough Along,Home,82.81,838,2.41
4697,Those Democrat,Home,60.56,16,1.56
4698,Somebody Late,Sports,246.53,184,1.17
4699,Similar Least,Home,75.27,103,3.99
4700,Song Than,Home,175.73,489,4.98
4701,Which Deep,Home,100.96,269,2.42
4702,Explain Girl,Books,20.19,869,1.44
4703,Beyond Believe,Clothing,66.98,393,2.78
4704,Career Effect,Sports,144.52,990,2.44
4705,Land War,Clothing,137.31,182,3.73
4706,Reduce Republican,Books,18.15,200,3.88
4707,Still Expert,Books,10.65,637,3.3
4708,Science Option,Books,26.81,689,1.85
4709,Television Program,Clothing,85.12,307,1.9
4710,Two Nice,Books,49.89,209,2.6
4711,And Much,Electronics,148.06,474,3.82
4712,Standard Well,Books,46.59,165,3.4
4713,Key Trouble,Home,122.12,276,3.51
4714,Mention Far,Sports,75.08,321,2.77
4715,Half Also,Sports,159.79,444,4.58
4716,This Image,Sports,39.9,485,1.14
4717,Without To,Clothing,121.61,248,3.6
4718,Behind Include,Books,47.45,480,3.61
4719,Window Total,Books,37.85,76,4.52
4720,Specific Like,Home,199.76,781,4.81
4721,Likely Sound,Home,33.57,319,3.2
4722,Six Else,Electronics,426.37,593,2.61
4723,Institution Science,Books,47.98,463,4.97
4724,Bar Authority,Electronics,96.95,728,4.2
4725,The Him,Sports,172.45,102,4.68
4726,Well Our,Books,20.98,276,3.88
4727,Physical Beat,Sports,159.62,809,4.77
4728,We Including,Sports,62.87,318,2.02
4729,Sound Behind,Home,130.74,830,2.81
4730,Able Strong,Sports,68.44,206,2.97
4731,Hospital Entire,Home,173.26,895,4.7
4732,Compare Floor,Electronics,302.75,221,4.13
4733,Even Available,Home,185.24,892,1.62
4734,Need Eye,Home,159.31,177,4.78
4735,Father Money,Home,102.27,928,1.47
4736,Age Around,Home,141.29,350,1.11
4737,Animal Huge,Home,108.31,323,1.45
4738,Performance Mrs,Books,12.27,500,1.31
4739,Region Start,Home,32.68,695,3.09
4740,Behind Use,Clothing,149.14,297,4.71
4741,Training Follow,Clothing,90.55,510,4.34
4742,Move Support,Home,286.44,712,4.08
4743,Father Recent,Clothing,103.83,498,3.29
4744,Provide Glass,Home,162.78,690,4.88
4745,Reveal Hold,Clothing,144.14,613,3.78
4746,Vote World,Home,75.54,988,3.19
4747,Through Attorney,Clothing,14.0,832,3.81
4748,Site Debate,Sports,194.5,141,1.74
4749,Tree Defense,Books,47.59,499,3.98
4750,None Mission,Home,216.99,709,3.54
4751,End Way,Books,26.5,742,2.53
4752,So Audience,Clothing,142.04,689,4.01
4753,Shake Point,Electronics,78.82,325,4.01
4754,Window Pm,Home,184.58,227,2.57
4755,After American,Electronics,66.29,631,1.09
4756,Soldier Local,Clothing,98.61,375,4.99
4757,Dark Instead,Home,275.97,93,4.63
4758,Myself Image,Sports,43.13,411,3.9
4759,Protect Information,Books,19.02,774,1.74
4760,Civil Change,Books,39.21,298,2.64
4761,Everything Thing,Books,46.97,993,3.3
4762,Security Skin,Books,18.51,286,3.62
4763,Each Strong,Books,14.46,557,3.91
4764,Response Bill,Books,30.83,538,1.76
4765,General Themselves,Home,24.03,749,4.51
4766,Usually Run,Books,34.6,530,1.43
4767,Risk Democrat,Sports,233.62,802,3.75
4768,Prepare Laugh,Books,34.91,60,1.62
4769,Term Cell,Sports,57.85,240,3.27
4770,Vote Real,Clothing,92.02,858,1.05
4771,Parent Democrat,Books,46.08,880,1.75
4772,With Should,Books,13.27,310,2.37
4773,Learn Although,Books,30.72,399,3.43
4774,Air Skill,Home,116.69,783,2.88
4775,Your Time,Sports,140.37,34,4.55
4776,Direction Treatment,Sports,100.13,334,1.11
4777,Main Can,Clothing,104.69,941,3.43
4778,Mind Might,Books,30.97,243,1.86
4779,Onto Rule,Sports,61.76,901,3.92
4780,Heavy Difference,Home,22.29,325,1.85
4781,Language Attack,Books,24.86,197,1.5
4782,West Federal,Books,14.1,814,4.2
4783,Simple President,Clothing,102.28,669,2.7
4784,Remember Officer,Sports,93.11,976,4.05
4785,Learn Often,Sports,137.05,999,4.24
4786,Wall Front,Electronics,93.3,434,2.68
4787,Consider Need,Clothing,24.46,527,3.06
4788,Industry Huge,Home,188.15,554,2.35
4789,Study After,Electronics,135.42,532,2.69
4790,All Show,Electronics,370.8,696,2.02
4791,Affect They,Clothing,37.16,969,3.11
4792,Current Happy,Home,131.36,563,3.19
4793,True Speak,Books,42.72,649,2.66
4794,Type Friend,Clothing,64.2,978,2.97
4795,Happen Just,Sports,219.31,459,2.28
4796,Economy Ok,Electronics,274.81,484,4.47
4797,Between Later,Books,19.78,44,3.13
4798,Hospital Away,Clothing,133.92,661,2.61
4799,Follow Section,Home,296.06,428,4.51
4800,Speech Their,Electronics,84.55,148,3.3
4801,Also Different,Clothing,18.66,253,1.78
4802,Family Agreement,Clothing,80.94,497,2.24
4803,Though Together,Books,17.85,83,2.28
4804,Foot Vote,Clothing,11.13,629,3.5
4805,Scientist Difficult,Clothing,128.19,663,2.37
4806,Author Car,Electronics,103.66,459,1.1
4807,Thought Arrive,Electronics,143.41,887,4.97
4808,Hospital Final,Books,22.87,359,1.26
4809,Move Project,Home,198.74,58,4.47
4810,Pm Project,Electronics,294.23,256,4.34
4811,Maintain Firm,Sports,231.3,108,1.82
4812,Answer Style,Books,43.67,113,4.41
4813,Actually Memory,Sports,59.43,965,3.32
4814,So Leg,Home,295.92,133,4.03
4815,When Prove,Sports,76.04,199,1.9
4816,Daughter School,Electronics,463.36,778,2.97
4817,Reason Five,Books,11.48,991,2.19
4818,Campaign Too,Books,32.79,457,2.42
4819,Simple Sport,Electronics,209.37,489,4.57
4820,Movie Either,Books,31.72,301,1.08
4821,Able Level,Sports,158.06,647,4.14
4822,Build Action,Home,31.36,846,2.63
4823,Hot Million,Home,275.47,586,4.27
4824,Know Contain,Home,298.57,919,4.57
4825,Level Culture,Home,286.21,196,4.62
4826,Those Building,Books,42.78,192,1.72
4827,Once Past,Books,43.69,911,4.65
4828,Both Trouble,Clothing,24.92,542,2.32
4829,Employee Hand,Clothing,126.64,952,3.57
4830,Region Either,Clothing,132.74,642,1.31
4831,Total Second,Clothing,61.33,396,1.37
4832,Nice Three,Electronics,455.41,785,1.59
4833,Trade Short,Sports,94.77,904,2.05
4834,Hotel Military,Home,185.09,114,2.46
4835,Local Write,Sports,148.03,646,4.95
4836,Town Recognize,Home,239.66,750,1.43
4837,Attention Plan,Home,255.67,572,1.75
4838,Around Strategy,Home,231.82,917,3.11
4839,Product Individual,Electronics,80.36,666,1.73
4840,Send Ready,Electronics,298.59,49,4.17
4841,Behind Line,Home,89.0,515,3.03
4842,Teacher Theory,Home,185.46,697,4.42
4843,Hospital Cell,Electronics,181.41,561,3.08
4844,Land Grow,Electronics,154.87,397,2.4
4845,South Month,Sports,125.74,448,1.47
4846,Culture Learn,Home,187.35,190,1.24
4847,Find Member,Clothing,48.04,320,4.34
4848,Amount Myself,Electronics,434.87,505,3.43
4849,Although Pattern,Electronics,108.02,586,3.1
4850,None Main,Books,28.94,100,4.43
4851,Arrive Job,Clothing,147.93,949,3.51
4852,Last Moment,Home,267.38,154,1.42
4853,Consider As,Electronics,296.71,367,4.52
4854,Receive Left,Books,39.86,783,4.57
4855,Though Country,Home,259.81,509,2.45
4856,Break Prepare,Electronics,185.01,449,1.18
4857,Sense Speech,Home,130.78,37,1.22
4858,Class Recent,Home,128.68,266,3.49
4859,Relate Like,Electronics,129.01,655,4.36
4860,Such Find,Home,80.42,517,3.35
4861,Daughter Front,Books,27.66,411,3.68
4862,Test Another,Sports,226.05,485,4.72
4863,Kitchen Sort,Home,297.25,778,3.4
4864,Remember Tonight,Books,35.06,112,2.01
